timestamp,original_question,relevant_info
2025-11-09T03:29:55.380814,"Who was elected the United States President in the same year that a ship, which was named after the snake that some argue killed Cleopatra, wrecked after the United Kingdom captured it from France?","[""Andrew Jackson was elected President of the United States in the 1828 elections. In the same year, the HMS Asp, a ship named after the asp, wrecked after being captured by the United Kingdom from France.""]"
2025-11-09T03:30:12.461501,What major historical event began 171 years before the first European Nations' Cup in the country that hosted the tournament?,"[""The first European Nations' Cup, officially known as the 1960 European Nations' Cup, was held in France. The French Revolution, a significant historical event, began in 1789, which is 171 years before the tournament in 1960."", ""The first European Nations' Cup was held in 1960, meaning the major historical event that began 171 years prior would be the French Revolution, which started in 1789. The French Revolution was a period of political and societal change that began with the Estates General of 1789 and ended with the coup of 18 Brumaire in 1799.""]"
2025-11-09T03:30:38.352062,"For how long was the ""Father of the National Parks"", the first president to declare a national park, and the president who declared the most national parks all alive at the same time?","[""Theodore Roosevelt, known as the \""Father of the National Parks\"" and the first president to declare a national park, was alive from October 27, 1858, to January 6, 1919. During his presidency, he established several national parks, forests, and monuments to preserve U.S. natural resources."", ""Grant was the first president to sign legislation that established Yellowstone National Park in March 1872, which was the first national park in the United States. Theodore Roosevelt, known as the \""Father of the National Parks,\"" was president from 1901 to 1909 and declared several national parks during his presidency. Grant lived from April 27, 1822, to July 23, 1885, and Roosevelt lived from October 27, 1858, to January 6, 1919. Thus, both were alive from Grant's birth in 1822 until Grant's death in 1885, which amounts to 62 years. Roosevelt's lifetime then extends another 34 years beyond Grant's death, but the specific overlap during which both were alive remains limited to the years mentioned."", ""John Muir, known as the \""Father of the National Parks,\"" was born on April 21, 1838, and died on December 24, 1914. Ulysses S. Grant, the first president to declare a national park (Yellowstone), was born on April 27, 1822, and died on July 23, 1885. Grant's presidency lasted from March 4, 1869, to March 4, 1877, during which he declared Yellowstone National Park in 1872. Therefore, both Muir and Grant were alive from April 27, 1822, until July 23, 1885. The two would have overlapped during Muir's lifetime until Grant's death, which means they were both alive at the same time for approximately 66 years, 2 months, and 27 days until Grant's passing.""]"
2025-11-09T03:30:53.935032,"Using data from the year 2020, if you were to combine the permanent human populations of Aukland Island, Rose Island, and Budelli Island, how many total people would you have?","[""Auckland Island had a population of 0 in 2020. The article on Rose Island indicates an error and provides no information about its population. The article on Budelli mentions that it had a permanent caretaker until 2021, but does not state a specific population, particularly for 2020. Therefore, I cannot determine the population for Rose Island and Budelli Island.""]"
2025-11-09T03:31:14.402384,"I'm thinking of a famous zoologist who is alumni of Upsala University and is credited with formally describing the African Gray parrot. He published his first edition of a certain book with a Latin title in the Netherlands, in 1735, while attending the university. This book contained his system of classifying animals, and it was key to the book's title. What is the modern-day term for the classification system he famously wrote about?","[""The famous zoologist you are thinking of is Carl Linnaeus, an alumnus of Uppsala University. He is credited with formally describing the African Grey parrot (Psittacus erithacus) and published the first edition of his book \""Systema Naturae\"" in the Netherlands in 1735. This book contained his system of classifying animals known as \""binomial nomenclature\""."", ""The famous zoologist you are referring to is Carl Linnaeus, who is an alumnus of Upsala University. He published the first edition of \""Systema Naturae\"" in the Netherlands in 1735, which contained his system of classifying animals, known as binomial nomenclature.""]"
2025-11-09T03:31:30.324475,"How many copies of Coit Tower would have to be stacked on top of the Willis Tower in order to exceed the height of the Chicago Spire, had it been completed? Give your answer as the lowest possible whole number of Coit Towers.","[""The Chicago Spire was to stand at 2,000 feet (610 m) high. Coit Tower has a height of 210 feet (64 m). The Willis Tower has a height of 1,451 feet (443 m). To find out how many Coit Towers would need to be stacked on the Willis Tower to exceed the Spire's height, we first find the remaining height needed beyond the Willis Tower: 2000 - 1451 = 549 feet. Next, we divide that height by the height of Coit Tower: 549 / 210 = 2.61. Since we cannot have a fraction of a tower, we round up to the next whole number, which is 3. Therefore, it would take 3 Coit Towers stacked on the Willis Tower to exceed the height of the Chicago Spire.""]"
2025-11-09T03:31:47.441354,"The man who owned The Washington Post in 1932 broke the trust established by his father to gain control of the paper, only to run into the ground, lose it, and get committed to a psychiatric hospital where he died. How many days after his death did the man who purchased it in 1933 die?","[""Edward Beale McLean, who owned The Washington Post and was declared insane in 1933, died on July 28, 1941. Eugene Meyer bought the paper in 1933 and passed away in 1959, which means he died 6,620 days after McLean's death.""]"
2025-11-09T03:32:07.810466,How tall does the flower get on the very first orchid David L. Jones (botanist) described and published in his career?,"[""Pterostylis aestiva is a terrestrial, perennial, deciduous herb with a single flower borne on a spike that can reach heights of 150\u2013350 millimetres (6\u201310 in). This species was first formally described in 1972 by David Jones from a specimen collected near Wulgulmerang.""]"
2025-11-09T03:32:40.749558,"The founder of the new religious movement Thelema once attempted to summit the third highest mountain in the world, but failed. How many years did it take before this feat was successfully accomplished?","[""Aleister Crowley, the founder of the religion of Thelema, attempted to climb Kangchenjunga, the third highest mountain in the world, but was part of an unsuccessful expedition. The successful summit of Kangchenjunga was first achieved in 1955, after Crowley's attempt."", ""The 1905 Kanchenjunga expedition aimed to climb the third-highest mountain, Kangchenjunga, but ultimately only succeeded in 1955.""]"
2025-11-09T03:32:54.983262,Human activity by employees of a certain company caused Lake Peigneur in Louisiana to become completely drained of water. How many years passed between the founding of that company and Lake Peigneur's collapse? Convert this number to Roman numerals.,"[""Texaco was founded in 1902, and the disaster at Lake Peigneur occurred on November 20, 1980. This means 78 years passed between the founding of Texaco and the collapse of Lake Peigneur. In Roman numerals, 78 is written as LXXVIII.""]"
2025-11-09T03:33:08.566794,"Emory Kristof, the photographer who helped find the Titanic's wreckage, shares an alma mater with a co-creator of Seinfeld. How many years separate their births?","[""Emory Kristof was born on November 19, 1942, and Larry David was born on July 2, 1947. The difference in their birth years is 5 years.""]"
2025-11-09T03:33:23.259301,Who manufactured the kits Tomáš Pekhart wore in 2008 in his senior career?,"[""In 2008, Tom\u00e1\u0161 Pekhart was part of Tottenham Hotspur, which was using kits manufactured by Adidas at that time.""]"
